id,guardian_id,question,answer,status,similarity_score,llm_model,response_latency_ms,cited_document_ids,escalated_at,created_at
f52146c2-747c-44d6-ada7-fc5fda17908d,null,how many working days of school?,"I am sorry, I do not know how many working days of school there are based on the available circulars. The provided documents include information on school bus routes, MySchoolOne orientation, cafeteria and bus registration, PTA executive committee nominations, and a list of holidays and events. However, none of these documents specify the total number of working days for the academic year.

Sources:
1. C 016 (2025-26) - School Bus Routes for the AY 25-26 — 2025-11-01
2. C 001 (2025-26) - MySchoolOne Orientation & Ancillary Services for AY 2025-26 — 2025-06-05
3. C 004 (2025-26) - FINAL REMINDER FOR CAFETERIA & SCHOOL BUS REGISTRATION — 2025-07-09
4. C 054 (2025-26) - Reminder - Executive Committee of the PTA for the AY 2025-26 at JBCN International School, Parel — 2025-08-12
5. C 043 (2025-26) - Executive Committee of the PTA for the AY 2025-26 at JBCN International School, Parel — 2025-08-12
6. Quarter 4 (Whole School) — 2026-06-03
7. Day (Holiday & Whole School) — 2026-05-01
8. Didi Dada Day (Whole School) — 2026-04-30
9. Ambedkar (Holiday & Whole School) — 2026-04-13
10. Term Ends (Holiday & Whole School) — 2026-04-05
11. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
12. Mid (Holiday & Whole School) — 2026-04-03
13. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
14. Break Mid Term (Holiday & Whole School) — 2026-04-01
15. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
16. Ends (Whole School) — 2026-03-27
17. Quarter 3 (Whole School) — 2026-03-26
18. EID (Whole School & Holiday) — 2026-03-19
19. Gudi Padwa (Whole School & Holiday) — 2026-03-18
20. Holi (Whole School & Holiday) — 2026-03-03
21. Holiday (Whole School) — 2026-02-20
22. Jayanti (Whole School & Holiday) — 2026-02-19
23. Shivaji (Holiday & Whole School) — 2026-02-18
24. InspirUs (Whole School) — 2026-02-16
25. Athletic me (Whole School) — 2026-02-03
26. and Field (Whole School) — 2026-02-03
27. Athletic me InspirUs and Field Track (Whole School) — 2026-02-02
28. Schools Championship for - Ends — 2026-01-31
29. Day (Whole School & Holiday) — 2026-01-26
30. Secondary (Whole School & Holiday) — 2026-01-26
31. Schools Cricket — 2026-01-19
32. Reopens for 3 Begins (Whole School) — 2026-01-06
33. School Learners Quarter (Whole School) — 2026-01-05
34. Christmas (Holiday & Whole School) — 2026-01-01
35. break (Holiday & Whole School) — 2025-12-22
36. Carnival Ends (Whole School) — 2025-12-20
37. School reopens for Learners (Whole School) — 2025-10-28
38. Diwali Break Begins (Holiday & Whole School) — 2025-10-16
39. Changemaker Awards Day (Whole School) — 2025-10-08
40. Quarter 2 Begins (Whole School) — 2025-10-06
41. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
42. Artopia-Interschool Competition (Primary & Secondary) — 2025-10-01
43. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-27
44. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15
45. Quarter 1 Begins (Whole School) — 2025-07-24",answered,0.32682586578773337,gemini-2.0-flash,11354,"[""4738b239-a818-4e0f-ac5e-67218a1dca93"",""208dcc85-b2df-49f1-b95b-0addb146bcb0"",""339a709f-e1ee-4315-a1b6-ca20279cce33"",""68572ef8-2aa4-4595-b04d-c394f58d721c"",""a8a661ff-2e60-48d3-8efb-f5f27d67e600""]",null,2025-10-21 08:02:29.474473+00
98c36000-c10b-4946-84ea-5530bda3f93d,null,when does diwali break end?,"For Grade 3, the Diwali break is from Thursday, 16th October to Friday, 24th October 2025. School reopens for learners on Tuesday, 28th October 2025.

Sources:
1. C 081 (2025-26) - Clarification about Diwali Break & School Reopening — 2025-10-24
2. Diwali Celebration Wednesday, 15th October — 2025-10-17
3. C 019 (2025-26) - Parent Yearly Calendar - AY 2025-26 — 2025-07-22
4. C 127 (2025-26) - Invitation to attend - Sound Healing Session on 10th October, 2025 — 2025-09-24
5. End of unit reflection (Parents) — 2025-10-17
6. C 078 (2025-26) - Invitation to attend - Values-Based Parenting in the Digital Era by Ms. Toral Shah — 2025-09-10
7. Day (Holiday & Whole School) — 2026-05-01
8. Ambedkar (Holiday & Whole School) — 2026-04-13
9. Term Ends (Holiday & Whole School) — 2026-04-05
10. Term Break Mid Break (Holiday & Whole School) — 2026-04-04
11. Mid (Holiday & Whole School) — 2026-04-03
12. Break GOOD FRIDAY (Holiday & Whole School) — 2026-04-02
13. Break Mid Term (Holiday & Whole School) — 2026-04-01
14. Term Break Mid Term (Holiday & Whole School) — 2026-03-30
15. EID (Whole School & Holiday) — 2026-03-19
16. Gudi Padwa (Whole School & Holiday) — 2026-03-18
17. Holi (Whole School & Holiday) — 2026-03-03
18. Holiday (Whole School) — 2026-02-20
19. Jayanti (Whole School & Holiday) — 2026-02-19
20. Shivaji (Holiday & Whole School) — 2026-02-18
21. Day (Whole School & Holiday) — 2026-01-26
22. Secondary (Whole School & Holiday) — 2026-01-26
23. Christmas (Holiday & Whole School) — 2026-01-01
24. break (Holiday & Whole School) — 2025-12-22
25. Diwali Break Begins (Holiday & Whole School) — 2025-10-16
26. Dussehra Gandhi Jayanthi (Holiday & Whole School) — 2025-10-02
27. Ganesh Chaturthi (Whole School & Holiday) — 2025-08-27
28. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15",answered,0.5565517207408245,gemini-2.0-flash,12430,"[""066f49cd-2f7a-427f-a971-f2f83e7c62a8"",""16330cf3-a155-442b-809b-faed1b91d86c"",""3738ff85-26d9-4ef1-8b66-f5a4547ee32e"",""86f8e0f8-0e56-4bed-9222-63b872e11890"",""c0c0c0ef-cd0b-4ed7-8fae-cf56769c1a78"",""cba44ec5-0b69-49fc-a258-9330579b25ef""]",null,2025-10-21 08:01:13.534842+00
0fa57c73-6493-40f6-b9a0-3800e97d4c14,null,what are upcoming events for primary section?,"There are several upcoming events for the primary section. On October 6th & 7th, Grade 3 learners have Athletic Me precursor activities and should wear their PE uniform. Halloween Celebrations will be held on October 31st. Also, Artopia-Interschool Competition is on October 1st.
I do not know based on the available circulars.

Sources:
1. Precursor events- Dresscode — 2025-10-17
2. Learners (Primary & Secondary) — 2026-07-28
3. and (Primary & Secondary) — 2026-07-24
4. Orientation for (Primary & Secondary) — 2026-07-24
5. and Let’s connect Orientation for Academic Primary (Primary & Secondary) — 2026-07-23
6. Let’s connect Academic Primary (Primary & Secondary) — 2026-07-22
7. Review Day for Grade 1- 5) (Primary) — 2026-06-04
8. Year Party for (Primary) — 2026-06-03
9. Learners (Primary) — 2026-06-03
10. Go Live for Progress (Grade 1-5) Primary ( (Primary) — 2026-06-03
11. End of (Primary) — 2026-06-02
12. Reports (Primary) — 2026-06-02
13. Primary 5 Graduation (Primary) — 2026-06-02
14. Metamorphosis Grade 5 & 6) Day (Primary) — 2026-06-01
15. Class Grade 1 Presentation (Primary) — 2026-05-19
16. Grade 1 Presentation (Primary) — 2026-05-18
17. Class iPropel (Primary) — 2026-05-15
18. iPropel Grade 2 Presentation Grade 3 Culmination Academic (Primary) — 2026-05-14
19. Class Grade 3 Culmination iPropel Grade 5 Review Academic (Primary) — 2026-05-13
20. Class Grade 2 Presentation iPropel Grade 3 Culmination Academic Grade 5 Review (Primary) — 2026-05-12
21. 2 Class Grade 2 Presentation 3 iPropel Grade 3 Culmination 5 Academic Grade 5 Review (Primary) — 2026-05-11
22. and Grade 4 Unit Culmination (Primary) — 2026-04-24
23. PYP Exhibition Bazaar Grade 3 - (Primary) — 2026-04-23
24. stay (Grade 1 & (Primary) — 2026-04-10
25. Overnight Grade 2) (Primary) — 2026-04-09
26. Progress Day (Primary & Secondary) — 2026-04-06
27. Theme of (Primary) — 2026-04-06
28. 12) (Primary & Secondary) — 2026-04-06
29. - Balanced, (Primary) — 2026-04-06
30. for Grade 12 Ends for Grade 10 Ends (Primary & Secondary) — 2026-03-27
31. Mock 1 Learners Mock 2 Learners (Primary & Secondary) — 2026-03-26
32. & 4 iPropel (Primary) — 2026-03-25
33. & 4 iPropel Grade 3 Culmination (Primary) — 2026-03-24
34. 3 & 4 iPropel Grade 3 Culmination Culmination (Primary) — 2026-03-23
35. Grade 5 Culmination (Primary) — 2026-03-16
36. go live (Primary) — 2026-03-13
37. Reports (Grade 1- (Primary) — 2026-03-12
38. - Level 2 1-5) (Primary) — 2026-02-24
39. LogiQids (Grade (Primary) — 2026-02-23
40. 6-9) Begins (Primary & Secondary) — 2026-02-23
41. Tech (Primary) — 2026-02-14
42. Tech (Primary & Secondary) — 2026-02-14
43. Review Day (Primary & Secondary) — 2026-02-13
44. Primary (Primary) — 2026-02-13
45. - Mock 1 (Primary & Secondary) — 2026-02-13
46. Rehearsal (Primary) — 2026-02-13
47. Coffee (Primary & Secondary) — 2026-02-03
48. 8 & 11) morning 7&10) (Primary & Secondary) — 2026-02-03
49. morning Coffee 6 &9) (Grades (Primary & Secondary) — 2026-02-02
50. Begins for (Primary & Secondary) — 2026-01-20
51. Mock 1 for Grade 10 -Begins (Primary & Secondary) — 2026-01-19
52. Ends & 5) (Primary) — 2026-01-16
53. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
54. Begins (Primary) — 2026-01-14
55. 3) (Primary) — 2026-01-14
56. Edu Trip (Grade (Primary) — 2026-01-14
57. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
58. Edu Trip (Grade 4 (Primary) — 2026-01-12
59. Review (Grades 10 & (Primary & Secondary) — 2026-01-10
60. Academic (Primary) — 2026-01-09
61. Progress Day 12) (Primary & Secondary) — 2026-01-09
62. Virtual Orientation (Primary) — 2026-01-08
63. Theme Quarter - Risk Practice (Primary) — 2026-01-06
64. Changemaker of the taker, Persistence InspirUs begins (Primary) — 2026-01-05
65. Review Day 8) (Primary & Secondary) — 2025-12-20
66. Progress Go Live (Grade (Grade (Primary) — 2025-12-18
67. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
68. Reports 1-5) (Primary) — 2025-12-17
69. Trip for (Grade (Primary & Secondary) — 2025-12-15
70. &11) (Primary & Secondary) — 2025-12-15
71. iPropel Unit 4 (Show 2) (Primary) — 2025-12-12
72. Review-1 (Grades 9- 12) (Primary & Secondary) — 2025-12-12
73. iPropel (Primary) — 2025-12-11
74. Grade 5 - Culmination Science - NSO Grade 1 Culmination (Primary) — 2025-12-11
75. - iPropel Grade 5 - Culmination Unit 4 National (Show 1) Olympiad (Primary) — 2025-12-10
76. - iPropel Grade 5 Culmination Unit 4 Grade 1 (Tech) Culmination (Primary) — 2025-12-09
77. 3 Class Grade 5 Presentation Culmination 5 - iPropel Grade 1 Culmination Culmination (Primary) — 2025-12-08
78. Class Knockouts & Finals Begins (Primary) — 2025-12-05
79. Review-1 (Grades 6-8) (Primary & Secondary) — 2025-12-05
80. Grade 3 Presentation JPPL for Parents (Primary) — 2025-12-04
81. Academic Ends (Primary & Secondary) — 2025-12-04
82. Class Teens (Grade (Primary) — 2025-12-03
83. Grade 3 Presentation Class Turning 4 & 5) (Primary) — 2025-12-02
84. 3 Class (Primary) — 2025-12-01
85. Presentation Grade 3 Presentation (Primary) — 2025-12-01
86. Review-1 (Primary & Secondary) — 2025-11-28
87. (Grade 6-12) (Primary & Secondary) — 2025-11-28
88. (IMO) Matches Begins (Primary) — 2025-11-28
89. Review Ends (Primary) — 2025-11-27
90. Academic Begins Practice Window (Primary & Secondary) — 2025-11-27
91. International Ends Mathematics Olympiad JPPL League for Parents (Primary) — 2025-11-27
92. Academic - Grade 5 JPPL for Parents (Primary) — 2025-11-26
93. Class Review Grade 5 (Primary) — 2025-11-24
94. review (Primary & Secondary) — 2025-11-20
95. -10) (Primary & Secondary) — 2025-11-20
96. Photographs (Primary & Secondary) — 2025-11-20
97. Grade 4 Presentation (Primary) — 2025-11-20
98. Progress (Grade review Class 10) Photographs (Primary & Secondary) — 2025-11-19
99. go live Progress 10) (Grade - Photographs Class (Primary & Secondary) — 2025-11-18
100. Class Grade 4 Presentation (Primary) — 2025-11-17
101. Photographs Reports (Grade- Class (Primary & Secondary) — 2025-11-17
102. Day (Primary) — 2025-11-14
103. Children’s Celebration (Primary) — 2025-11-13
104. - Level 1 (Primary) — 2025-11-12
105. 5) (Primary) — 2025-11-12
106. LogiQids (Grade 1- Class (Primary) — 2025-11-11
107. Class (Primary) — 2025-11-10
108. Grade 5 (Primary) — 2025-11-10
109. Presentation (Primary) — 2025-11-10
110. Class Unit (Primary) — 2025-11-07
111. Photographs Grade 5 Presentation Grade 2 Culmination (Primary) — 2025-11-06
112. Photographs Class (Primary) — 2025-11-05
113. Class Class Photographs (Primary) — 2025-11-04
114. Class Grade 5 Presentation (Primary) — 2025-11-03
115. Class Photographs (Primary) — 2025-11-03
116. MUN - 4 & 5) (Primary) — 2025-11-01
117. Halloween Celebrations (Primary) — 2025-10-31
118. Election Day (Primary & Secondary) — 2025-10-31
119. Result of the Election (Primary & Secondary) — 2025-10-31
120. Changemaker Theme of the Quarter - Open Mindedness, Problem solver (Primary) — 2025-10-06
121. Reports Go Live (Grade 1-5) (Primary) — 2025-10-03
122. of Sharing Week Ends (Primary) — 2025-10-01
123. Artopia-Interschool Competition (Primary & Secondary) — 2025-10-01
124. Joy of Sharing Week Begins (Primary) — 2025-09-29
125. Coffee Morning - Grade 1 International English Olympiad (IEO) (Primary) — 2025-09-26
126. Coffee Morning - Grade -2 (Primary) — 2025-09-25
127. Coffee Morning- Grade- 3 (Primary) — 2025-09-24
128. Coffee Morning (Grade 4) (Primary) — 2025-09-23
129. Coffee Morning - Grade (Primary) — 2025-09-22
130. Literary Week Begins (Primary) — 2025-09-15
131. Independence Day Holiday for Pre- primary & Primary (Whole School & Holiday) — 2025-08-15
132. Primary - Independence & Janmashtami Celebration (Primary) — 2025-08-14
133. Primary and Secondary Reopens for learners (Primary & Secondary) — 2025-07-24
134. Changemaker Theme of the Quarter - Compassion, Ethical Behaviour (Primary) — 2025-07-24
135. Academic Orientation (Grade 1 & 2) and Lets Connect (Grade 3,4 & 5) (Primary) — 2025-07-22
136. Academic Orientation (Grade 3, 4 & 5) and Lets Connect (Grade 1 & 2) (Primary) — 2025-07-21",answered,0.4420344306366161,gemini-2.0-flash,6457,"[""9cc95070-c106-4201-8515-8b6c6ae99e2b""]",null,2025-10-21 07:58:40.421896+00
2fafd985-1fda-4dea-8cda-b061fcc727f5,null,tell me about nashik trip,"Grade 3 learners will be going on an outstation EduTrip to Nashik from January 14th to 16th, 2026. During the trip, they will visit the Coin Museum and participate in a hands-on archeology session to learn excavation and preservation techniques. They will also visit Pandavleni Caves, participate in an archeology workshop, and visit a local school for a cultural exchange and donation drive. The trip includes a farewell night celebration with fun, bonding, and cultural activities.

Sources:
1. _Parent orientation JBCN Parel G3 - Nashik — 2026-01-16
2. C 075 (2025-26) - Academic - Educational Field Trip — 2025-09-12
3. C 165 (2025-26) - Educational Field Trip (1) — 2025-10-28
4. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
5. Edu Trip (Grade (Primary) — 2026-01-14
6. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
7. Edu Trip (Grade 4 (Primary) — 2026-01-12
8. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
9. Trip for (Grade (Primary & Secondary) — 2025-12-15",answered,0.4981112967479778,gemini-2.0-flash,9035,"[""68ab3fb5-966f-45cb-b2c2-fc8c19b1d8d5"",""4f0ce02e-a1f3-4a8f-b51f-ea1c6d132a18"",""f425db34-9d26-44b5-a065-181fe6d04888""]",null,2025-10-21 07:57:46.048707+00
d9145453-6706-46f3-9876-3a9cfcfa2084,null,what about q3 fees?,"For Grade 3, the payment dates for Q3 fees for AY 2025-26 are from September 15th, 2025 to October 4th, 2025. You can find the specific fee details on MySchoolOne (MSO) under the Fee module. Payment options include online payment via MSO (refer to the Step-by-Step Guide) and cheque deposits. Please ensure payments are made within the specified dates.

Sources:
1. C 135 (2025-26) - Reminder for Payment of Q3 Fees for AY 2025-26 — 2025-09-30
2. C 144 (2025-26) - Reminder for Payment of Q3 Fees for AY 2025-26 — 2025-10-03
3. C 108 (2025-26) - Payment of Q3 Fees for AY 2025-26 — 2025-09-15
4. C 008 (2025-26) - Payment of Q2 Fees for AY 2025-26 — 2025-07-15
5. C 028 (2025-26) - Reminder Payment of Q2 Fees for AY 2025-26 — 2025-07-15
6. C 037 (2025-26) - Reminder Payment of Q2 Fees for AY 2025-26 — 2025-07-15",answered,0.4515608227611738,gemini-2.0-flash,11277,"[""263c5401-be8c-4f55-bfcc-9ce645bbb64b"",""aa7df35e-09ae-49da-a0e2-9da4be9754b5"",""bee6d898-c48f-4a53-8d66-4f4c561018f6"",""12630cd2-e0d4-4de3-a12b-06ffa880b41e"",""b3c83f0b-31ca-432d-8733-c93a93a8a914"",""8e7b6e9f-29cf-40cc-922c-2407214b2e7a""]",null,2025-10-21 07:53:47.514795+00
58fd2bd5-c9e7-47e4-90ed-f1137c30cd1f,null,what about Payment of Q3 Fees,"For Grade 3, the payment dates for Q3 fees for the AY 2025-26 are from September 15, 2025, to October 4, 2025. You can find the specific amount payable on MySchoolOne (MSO) under the Fee module. Payment options include online payment via MSO (refer to the Step-by-Step Guide) and cheque deposit at the school's Accounts.

Sources:
1. C 108 (2025-26) - Payment of Q3 Fees for AY 2025-26 — 2025-09-15
2. C 144 (2025-26) - Reminder for Payment of Q3 Fees for AY 2025-26 — 2025-10-03
3. C 135 (2025-26) - Reminder for Payment of Q3 Fees for AY 2025-26 — 2025-09-30
4. C 008 (2025-26) - Payment of Q2 Fees for AY 2025-26 — 2025-07-15
5. C 037 (2025-26) - Reminder Payment of Q2 Fees for AY 2025-26 — 2025-07-15
6. C 028 (2025-26) - Reminder Payment of Q2 Fees for AY 2025-26 — 2025-07-15",answered,0.6298650560621954,gemini-2.0-flash,11366,"[""bee6d898-c48f-4a53-8d66-4f4c561018f6"",""aa7df35e-09ae-49da-a0e2-9da4be9754b5"",""263c5401-be8c-4f55-bfcc-9ce645bbb64b"",""12630cd2-e0d4-4de3-a12b-06ffa880b41e"",""8e7b6e9f-29cf-40cc-922c-2407214b2e7a"",""b3c83f0b-31ca-432d-8733-c93a93a8a914""]",null,2025-10-21 07:52:05.974318+00
6b2b86ed-5894-4edc-bf75-2219690f69c5,null,what was the last day to pay fees?,"For Grade 3, the payment dates for Q2 fees for the AY 2025-26 are from July 15th, 2025 to August 2nd, 2025. Therefore, the last day to pay the Q2 fees is August 2nd, 2025. You can find the fee details on MySchoolOne (MSO) under the Fee module. Payments can be made online via MSO or by depositing a cheque.

Sources:
1. C 037 (2025-26) - Reminder Payment of Q2 Fees for AY 2025-26 — 2025-07-15
2. C 028 (2025-26) - Reminder Payment of Q2 Fees for AY 2025-26 — 2025-07-15
3. C 008 (2025-26) - Payment of Q2 Fees for AY 2025-26 — 2025-07-15
4. C 091 (2025-26) - Important Information regarding Eid-e-Milad Holiday — 2025-09-05
5. C 064 (2025-26) - School Schedule for Wednesday, 20th August 2025 — 2025-08-20
6. C 062 (2025-26) - School Schedule for Tuesday, 19th August 2025 — 2025-08-19",answered,0.5035900075160129,gemini-2.0-flash,11469,"[""8e7b6e9f-29cf-40cc-922c-2407214b2e7a"",""b3c83f0b-31ca-432d-8733-c93a93a8a914"",""12630cd2-e0d4-4de3-a12b-06ffa880b41e"",""cf929918-72c4-4048-9a09-69aaf4353b6b"",""30ccd935-c8b7-4293-a146-f00640df2fd0"",""2496a2dc-ebe3-4277-b85c-6804742a9f9e""]",null,2025-10-21 07:51:25.354509+00
41cad5e7-d881-46b3-9c0e-9c001810ebcb,null,what was the last day to pay fees?,"For Grade 3, the payment dates for Q2 Fees for AY 2025-26 are from July 15th, 2025 to August 2nd, 2025. Therefore, the last day to pay the Q2 fees is August 2nd, 2025. You can find the fee details on MySchoolOne (MSO) under the Fee module. Payments can be made online via MSO or by depositing a cheque.

Sources:
1. C 037 (2025-26) - Reminder Payment of Q2 Fees for AY 2025-26 — 2025-07-15
2. C 028 (2025-26) - Reminder Payment of Q2 Fees for AY 2025-26 — 2025-07-15
3. C 008 (2025-26) - Payment of Q2 Fees for AY 2025-26 — 2025-07-15
4. C 091 (2025-26) - Important Information regarding Eid-e-Milad Holiday — 2025-09-05
5. C 064 (2025-26) - School Schedule for Wednesday, 20th August 2025 — 2025-08-20
6. C 062 (2025-26) - School Schedule for Tuesday, 19th August 2025 — 2025-08-19",answered,0.5035756817323758,gemini-2.0-flash,13982,"[""8e7b6e9f-29cf-40cc-922c-2407214b2e7a"",""b3c83f0b-31ca-432d-8733-c93a93a8a914"",""12630cd2-e0d4-4de3-a12b-06ffa880b41e"",""cf929918-72c4-4048-9a09-69aaf4353b6b"",""30ccd935-c8b7-4293-a146-f00640df2fd0"",""2496a2dc-ebe3-4277-b85c-6804742a9f9e""]",null,2025-10-21 07:51:13.783569+00
acb7c1f4-a909-47f7-8ad2-02ab8a9f1012,null,tell me about nashik trip,"Grade 3 learners will be going on an outstation EduTrip to Nashik from January 14th to 16th, 2026. During the trip, they will visit the Coin Museum and participate in a hands-on archeology session to learn excavation and preservation techniques. They will also visit Pandavleni Caves, a local school for cultural exchange and a donation drive, and enjoy a farewell celebration. The EduTrip aims to provide learning beyond the classroom and develop essential life skills.

Sources:
1. _Parent orientation JBCN Parel G3 - Nashik — 2026-01-16
2. C 075 (2025-26) - Academic - Educational Field Trip — 2025-09-12
3. C 165 (2025-26) - Educational Field Trip (1) — 2025-10-28
4. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
5. Edu Trip (Grade (Primary) — 2026-01-14
6. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
7. Edu Trip (Grade 4 (Primary) — 2026-01-12
8. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
9. Trip for (Grade (Primary & Secondary) — 2025-12-15",answered,0.4981112967479778,gemini-2.0-flash,14410,"[""68ab3fb5-966f-45cb-b2c2-fc8c19b1d8d5"",""4f0ce02e-a1f3-4a8f-b51f-ea1c6d132a18"",""f425db34-9d26-44b5-a065-181fe6d04888""]",null,2025-10-21 07:46:16.165813+00
bc7cb141-d7ad-4a8d-a1a0-29bf8b411b78,null,tell me about the nashik trip,"I do not know based on the available circulars. The provided documents mention ""Edu Trip"" for various grades but do not specify any details about a ""Nashik trip"" [1, 2, 3, 4, 5, 6].

*   The documents primarily focus on educational trips for different grade levels.
*   No specific location or itinerary details are provided in these circulars.

Sources:
1. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
2. Edu Trip (Grade (Primary) — 2026-01-14
3. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
4. Edu Trip (Grade 4 (Primary) — 2026-01-12
5. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
6. Trip for (Grade (Primary & Secondary) — 2025-12-15",answered,0.99,gemini-2.0-flash,4586,[],null,2025-10-20 17:39:10.664022+00
c4214bca-aafe-4fb1-b21d-6ab1ea82e1fa,null,what is in the C 165 circular?,"I do not know based on the available circulars. The provided documents include circulars C 054, C 043, C 016, C 024, C 033, and C 056, but not C 165.

Sources:
1. C 054 (2025-26) - Reminder - Executive Committee of the PTA for the AY 2025-26 at JBCN International School, Parel — 2025-08-12
2. C 043 (2025-26) - Executive Committee of the PTA for the AY 2025-26 at JBCN International School, Parel — 2025-08-12
3. C 016 (2025-26) - School Bus Routes for the AY 25-26 — 2025-11-01
4. C 024 (2025-26) - A New Year, A New Chapter – Welcome to the Academic Year Ahead — 2025-10-17
5. C 033 (2025-26) - Accelerator Fair (Meet the Partners) — 2025-08-02
6. C 056 (2025-26) - Don’t Miss This A chance to meet the fastest man on Earth Usain Bolt — 2025-10-17",answered,0.3593096720031083,gemini-2.0-flash,11638,"[""68572ef8-2aa4-4595-b04d-c394f58d721c"",""a8a661ff-2e60-48d3-8efb-f5f27d67e600"",""4738b239-a818-4e0f-ac5e-67218a1dca93"",""04566baf-9fad-42c1-ac97-c6ab491e69e1"",""86f53a2d-6fa8-4d7f-bab2-d2446caed751"",""907a1106-b1e8-47af-92c7-14639e0849d7""]",null,2025-10-20 17:37:17.554201+00
885b9453-09d0-4713-a35a-b2e69f073a09,null,is there a supermarket trip coming up?,"I do not know based on the available circulars. The provided documents discuss educational trips for various grades [1, 2, 3, 4, 5, 6]. However, none of them specifically mention a supermarket trip.

Sources:
1. Edu Trip (Grade 3,4 3,4 & 5) (Primary) — 2026-01-15
2. Edu Trip (Grade (Primary) — 2026-01-14
3. Begins Edu Trip & 5) (Grade (Primary) — 2026-01-13
4. Edu Trip (Grade 4 (Primary) — 2026-01-12
5. Reports 6 - 12) Edu Trip (Grade 10 (Primary & Secondary) — 2025-12-18
6. Trip for (Grade (Primary & Secondary) — 2025-12-15",answered,0.99,gemini-2.0-flash,6364,[],null,2025-10-20 17:35:00.139299+00
